,promo_on_not_on_promotion_7,promo_on_not_on_promotion_6,promo_on_not_on_promotion_5,promo_on_not_on_promotion_4,promo_on_not_on_promotion_3,promo_on_not_on_promotion_2,promo_on_not_on_promotion_1,promo_on_not_on_promotion_0,promo_on_Save_7,promo_on_Save_6,promo_on_Save_5,promo_on_Save_4,promo_on_Save_3,promo_on_Save_2,promo_on_Save_1,promo_on_Save_0,promo_on_Pts_7,promo_on_Pts_6,promo_on_Pts_5,promo_on_Pts_4,promo_on_Pts_3,promo_on_Pts_2,promo_on_Pts_1,promo_on_Pts_0,promo_on_PWP_7,promo_on_PWP_6,promo_on_PWP_5,promo_on_PWP_4,promo_on_PWP_3,promo_on_PWP_2,promo_on_PWP_1,promo_on_PWP_0,promo_on_Multi Buy_7,promo_on_Multi Buy_6,promo_on_Multi Buy_5,promo_on_Multi Buy_4,promo_on_Multi Buy_3,promo_on_Multi Buy_2,promo_on_Multi Buy_1,promo_on_Multi Buy_0,promo_on_Bogshp_7,promo_on_Bogshp_6,promo_on_Bogshp_5,promo_on_Bogshp_4,promo_on_Bogshp_3,promo_on_Bogshp_2,promo_on_Bogshp_1,promo_on_Bogshp_0,promo_on_3 for 2_7,promo_on_3 for 2_6,promo_on_3 for 2_5,promo_on_3 for 2_4,promo_on_3 for 2_3,promo_on_3 for 2_2,promo_on_3 for 2_1,promo_on_3 for 2_0,promo_on_2 For_7,promo_on_2 For_6,promo_on_2 For_5,promo_on_2 For_4,promo_on_2 For_3,promo_on_2 For_2,promo_on_2 For_1,promo_on_2 For_0,promo_on_1 NOT FOR USE: expanded promo as not week aligned_7,promo_on_1 NOT FOR USE: expanded promo as not week aligned_6,promo_on_1 NOT FOR USE: expanded promo as not week aligned_5,promo_on_1 NOT FOR USE: expanded promo as not week aligned_4,promo_on_1 NOT FOR USE: expanded promo as not week aligned_3,promo_on_1 NOT FOR USE: expanded promo as not week aligned_2,promo_on_1 NOT FOR USE: expanded promo as not week aligned_1,promo_on_1 NOT FOR USE: expanded promo as not week aligned_0,promo_on_0 NOT FOR USE: multiple promos_7,promo_on_0 NOT FOR USE: multiple promos_6,promo_on_0 NOT FOR USE: multiple promos_5,promo_on_0 NOT FOR USE: multiple promos_4,promo_on_0 NOT FOR USE: multiple promos_3,promo_on_0 NOT FOR USE: multiple promos_2,promo_on_0 NOT FOR USE: multiple promos_1,promo_on_0 NOT FOR USE: multiple promos_0,period_len_7,period_len_6,period_len_5,period_len_4,period_len_3,period_len_2,period_len_1,period_len_0,p_sdayct_7,p_sdayct_6,p_sdayct_5,p_sdayct_4,p_sdayct_3,p_sdayct_2,p_sdayct_1,p_sdayct_0,prev_p_sales_units_7,prev_p_sales_units_6,prev_p_sales_units_5,prev_p_sales_units_4,prev_p_sales_units_3,prev_p_sales_units_2,prev_p_sales_units_1,prev_p_sales_units_0,p_olmp_7,p_olmp_6,p_olmp_5,p_olmp_4,p_olmp_3,p_olmp_2,p_olmp_1,p_olmp_0,p_lmp_7,p_lmp_6,p_lmp_5,p_lmp_4,p_lmp_3,p_lmp_2,p_lmp_1,p_lmp_0,w_olmp_7,w_olmp_6,w_olmp_5,w_olmp_4,w_olmp_3,w_olmp_2,w_olmp_1,w_olmp_0,w_lmp_7,w_lmp_6,w_lmp_5,w_lmp_4,w_lmp_3,w_lmp_2,w_lmp_1,w_lmp_0,sdayct_7,sdayct_6,sdayct_5,sdayct_4,sdayct_3,sdayct_2,sdayct_1,sdayct_0,prev_sales_units_7,prev_sales_units_6,prev_sales_units_5,prev_sales_units_4,prev_sales_units_3,prev_sales_units_2,prev_sales_units_1,prev_sales_units_0
103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,5.910714285714286,71200.26785714286,5383.125,454213.0,35874.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,5.910714285714286,73714.14285714286,5107.952380952381,492585.0,33289.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,4.428571428571429,73714.14285714286,5107.952380952381,526272.0,36145.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,4.428571428571429,73714.14285714286,5107.952380952381,546943.0,36713.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,4.428571428571429,73714.14285714286,5107.952380952381,566703.0,37869.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,4.428571428571429,73714.14285714286,5107.952380952381,573627.0,41093.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,4.428571428571429,73714.14285714286,5107.952380952381,389864.0,29425.0,2.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07142857142857142,4.428571428571429,66951.21428571429,4624.642857142857,481629.0,33681.0,1.0,22.0
104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,17.5,88371.07142857143,681.0714285714286,620973.0,4612.0,0.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,17.5,88371.07142857143,681.0714285714286,617871.0,4664.0,0.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,17.5,88371.07142857143,681.0714285714286,574010.0,4685.0,1.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,17.5,81247.71428571429,972.9642857142857,632160.0,7502.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,27.035714285714285,81247.71428571429,972.9642857142857,568032.0,6700.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,27.035714285714285,81247.71428571429,972.9642857142857,554479.0,6572.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,27.035714285714285,81247.71428571429,972.9642857142857,520265.0,6469.0,0.0,185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,27.035714285714285,75937.82142857143,645.5714285714286,589748.0,5031.0,0.0,181.0
105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,28.107142857142858,83897.96428571429,953.5,583752.0,6523.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,28.107142857142858,83897.96428571429,953.5,581159.0,6606.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,28.107142857142858,83897.96428571429,953.5,615340.0,7160.0,0.0,187.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,28.107142857142858,84120.25,690.8928571428571,580487.0,4504.0,0.0,209.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,15.535714285714286,84120.25,690.8928571428571,582083.0,4502.0,1.0,106.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,15.535714285714286,84120.25,690.8928571428571,589958.0,4918.0,0.0,94.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,15.535714285714286,84120.25,690.8928571428571,602839.0,5421.0,0.0,114.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,15.535714285714286,88371.07142857143,681.0714285714286,661536.0,5109.0,1.0,121.0
106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,26.142857142857142,80565.5,858.4285714285714,593521.0,6359.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,26.142857142857142,80565.5,858.4285714285714,533446.0,5538.0,3.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,26.142857142857142,80565.5,858.4285714285714,587295.0,5885.0,0.0,169.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,26.142857142857142,80199.67857142857,712.3928571428571,570509.0,4869.0,0.0,193.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,17.785714285714285,80199.67857142857,712.3928571428571,549680.0,4772.0,0.0,212.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,17.785714285714285,80199.67857142857,712.3928571428571,592002.0,5373.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,17.785714285714285,80199.67857142857,712.3928571428571,533400.0,4933.0,1.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,17.785714285714285,83169.85714285714,614.5357142857143,579851.0,4171.0,0.0,58.0
107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,13.5,86245.66071428571,685.9821428571429,620973.0,4612.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,13.5,86245.66071428571,685.9821428571429,617871.0,4664.0,0.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,13.5,86245.66071428571,685.9821428571429,574010.0,4685.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,13.5,81247.71428571429,972.9642857142857,632160.0,7502.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,29.928571428571427,81247.71428571429,972.9642857142857,568032.0,6700.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,29.928571428571427,81247.71428571429,972.9642857142857,554479.0,6572.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,29.928571428571427,81247.71428571429,972.9642857142857,520265.0,6469.0,0.0,196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,29.928571428571427,75937.82142857143,645.5714285714286,589748.0,5031.0,0.0,219.0
108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,12.035714285714286,83169.85714285714,614.5357142857143,565378.0,3996.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,12.035714285714286,83169.85714285714,614.5357142857143,569070.0,4252.0,1.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,12.035714285714286,83169.85714285714,614.5357142857143,614457.0,4788.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,12.035714285714286,83897.96428571429,953.5,568892.0,6409.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,25.75,83897.96428571429,953.5,583752.0,6523.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,25.75,83897.96428571429,953.5,581159.0,6606.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,25.75,83897.96428571429,953.5,615340.0,7160.0,0.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,25.75,86245.66071428571,685.9821428571429,580487.0,4504.0,0.0,201.0
109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,15.035714285714286,80565.5,858.4285714285714,593521.0,6359.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,15.035714285714286,80565.5,858.4285714285714,533446.0,5538.0,3.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,15.035714285714286,80565.5,858.4285714285714,587295.0,5885.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,15.035714285714286,80199.67857142857,712.3928571428571,570509.0,4869.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,4.071428571428571,80199.67857142857,712.3928571428571,549680.0,4772.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,4.071428571428571,80199.67857142857,712.3928571428571,592002.0,5373.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,4.071428571428571,80199.67857142857,712.3928571428571,533400.0,4933.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,4.071428571428571,83169.85714285714,614.5357142857143,579851.0,4171.0,0.0,16.0
110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,6.589285714285714,86245.66071428571,685.9821428571429,620973.0,4612.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,6.589285714285714,86245.66071428571,685.9821428571429,617871.0,4664.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,6.589285714285714,86245.66071428571,685.9821428571429,574010.0,4685.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,6.589285714285714,81247.71428571429,972.9642857142857,632160.0,7502.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,11.892857142857142,81247.71428571429,972.9642857142857,568032.0,6700.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,11.892857142857142,81247.71428571429,972.9642857142857,554479.0,6572.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,11.892857142857142,81247.71428571429,972.9642857142857,520265.0,6469.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,11.892857142857142,75937.82142857143,645.5714285714286,589748.0,5031.0,0.0,81.0
111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,3.4285714285714284,83169.85714285714,614.5357142857143,565378.0,3996.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,3.4285714285714284,83169.85714285714,614.5357142857143,569070.0,4252.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,3.4285714285714284,83169.85714285714,614.5357142857143,614457.0,4788.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,3.4285714285714284,83897.96428571429,953.5,568892.0,6409.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,7.964285714285714,83897.96428571429,953.5,583752.0,6523.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,7.964285714285714,83897.96428571429,953.5,581159.0,6606.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,7.964285714285714,83897.96428571429,953.5,615340.0,7160.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,7.964285714285714,86245.66071428571,685.9821428571429,580487.0,4504.0,0.0,99.0
112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,12.25,80565.5,858.4285714285714,593521.0,6359.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,12.25,80565.5,858.4285714285714,533446.0,5538.0,3.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,12.25,80565.5,858.4285714285714,587295.0,5885.0,0.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,12.25,80199.67857142857,712.3928571428571,570509.0,4869.0,0.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,14.035714285714286,80199.67857142857,712.3928571428571,549680.0,4772.0,0.0,108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,14.035714285714286,80199.67857142857,712.3928571428571,592002.0,5373.0,0.0,107.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,14.035714285714286,80199.67857142857,712.3928571428571,533400.0,4933.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,14.035714285714286,83169.85714285714,614.5357142857143,579851.0,4171.0,0.0,88.0
113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,27.857142857142858,64547.642857142855,20303.821428571428,446814.0,143461.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,27.857142857142858,64547.642857142855,20303.821428571428,446720.0,141045.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,27.857142857142858,64547.642857142855,20303.821428571428,477219.0,145281.0,0.0,185.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,27.857142857142858,66392.57142857143,18418.571428571428,456878.0,128113.0,0.0,241.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,23.214285714285715,66392.57142857143,18418.571428571428,457101.0,129484.0,1.0,159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,23.214285714285715,66392.57142857143,18418.571428571428,466583.0,128293.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,23.214285714285715,66392.57142857143,18418.571428571428,478430.0,129830.0,0.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,23.214285714285715,69505.82142857143,19546.321428571428,529050.0,137595.0,1.0,171.0
114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,10.910714285714286,60804.125,18249.339285714286,414977.0,129208.0,0.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,10.910714285714286,60804.125,18249.339285714286,378535.0,106050.0,0.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,10.910714285714286,60804.125,18249.339285714286,439589.0,137331.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,10.910714285714286,62726.607142857145,18697.321428571428,422894.0,124932.0,1.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,28.892857142857142,62726.607142857145,18697.321428571428,461520.0,138360.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,28.892857142857142,62726.607142857145,18697.321428571428,417679.0,121305.0,3.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,28.892857142857142,62726.607142857145,18697.321428571428,454252.0,138928.0,0.0,185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,28.892857142857142,62000.92857142857,18911.14285714286,440694.0,134684.0,0.0,220.0
115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,9.642857142857142,55431.107142857145,21152.285714285714,357833.0,132254.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,9.642857142857142,57921.21428571428,20900.88095238095,383235.0,142639.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,16.0,57921.21428571428,20900.88095238095,413343.0,149074.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,16.0,57921.21428571428,20900.88095238095,430665.0,152991.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,16.0,57921.21428571428,20900.88095238095,444327.0,160245.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,16.0,57921.21428571428,20900.88095238095,452832.0,161888.0,1.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,16.0,57921.21428571428,20900.88095238095,308289.0,111000.0,2.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07142857142857142,16.0,51591.357142857145,19984.5,369990.0,145320.0,1.0,47.0
116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,11.125,59305.482142857145,17277.910714285714,375850.0,114237.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,11.125,60302.619047619046,18519.47619047619,404308.0,121566.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,12.80952380952381,60302.619047619046,18519.47619047619,431828.0,130589.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,12.80952380952381,60302.619047619046,18519.47619047619,442349.0,141307.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,12.80952380952381,60302.619047619046,18519.47619047619,459736.0,144836.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,12.80952380952381,60302.619047619046,18519.47619047619,470142.0,144578.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,12.80952380952381,60302.619047619046,18519.47619047619,324347.0,94942.0,2.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07142857142857142,12.80952380952381,56006.92857142857,15568.92857142857,404212.0,111098.0,1.0,78.0
117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,5.125,59305.482142857145,17277.910714285714,375850.0,114237.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,5.125,60302.619047619046,18519.47619047619,404308.0,121566.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,9.142857142857142,60302.619047619046,18519.47619047619,431828.0,130589.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,9.142857142857142,60302.619047619046,18519.47619047619,442349.0,141307.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,9.142857142857142,60302.619047619046,18519.47619047619,459736.0,144836.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,9.142857142857142,60302.619047619046,18519.47619047619,470142.0,144578.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,9.142857142857142,60302.619047619046,18519.47619047619,324347.0,94942.0,2.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07142857142857142,9.142857142857142,56006.92857142857,15568.92857142857,404212.0,111098.0,1.0,40.0
118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,13.642857142857142,71200.26785714286,5383.125,454213.0,35874.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,13.642857142857142,73714.14285714286,5107.952380952381,492585.0,33289.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,18.571428571428573,73714.14285714286,5107.952380952381,526272.0,36145.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,18.571428571428573,73714.14285714286,5107.952380952381,546943.0,36713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,18.571428571428573,73714.14285714286,5107.952380952381,566703.0,37869.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,18.571428571428573,73714.14285714286,5107.952380952381,573627.0,41093.0,1.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,18.571428571428573,73714.14285714286,5107.952380952381,389864.0,29425.0,2.0,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07142857142857142,18.571428571428573,66951.21428571429,4624.642857142857,481629.0,33681.0,1.0,58.0
